,text,favourite_count,retweet_count,created_at
417,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:56:02
418,RT @TeLoCuentoNews: Rechaza que sean instructores de vuelo: Gobierno de #Paraguay vincula a #pilotos del vuelo venezolano-iraní  con el #te…,0,2,2022-06-20 15:53:56
419,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:51:27
420,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:50:41
421,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:49:54
422,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:49:43
423,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:45:53
424,"RT @teleSURtv: El Ministerio de Justicia de #Paraguay🇵🇾, informó sobre el asesinato del exdirector de la penitenciaría nacional de Tacumbú,…",0,2,2022-06-20 15:45:39
425,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:45:06
426,"Euclides Acevedo propone trato directo con los electores, sin cúpulas intermediarias
***
#Paraguay
#PetroEsPresidente
#Euclides2023
https://t.co/wF6IIw2kZQ",4,0,2022-06-20 15:44:56
427,"El Ministerio de Justicia de #Paraguay🇵🇾, informó sobre el asesinato del exdirector de la penitenciaría nacional de Tacumbú, en Asunción, Óscar Daniel González Olmedo

https://t.co/PnhXq6a7JT",9,2,2022-06-20 15:44:18
428,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:43:25
429,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:42:37
430,Hola! tambien estoy en Telegram. https://t.co/RH44hdAdND #Cotizaciones #Paraguay #bot https://t.co/XxCB4M0v2w,0,0,2022-06-20 15:42:01
431,RT @AniSisul: Muchas veces hacemos #turismointerno y generamos residuos q podrían ser reciclados ♻️ pero en esa ciudad no hay puntos de rec…,0,4,2022-06-20 15:41:48
432,"El Estado Global de las Energías Renovables 2022 ♻️ de  @REN21 sitúa a #Paraguay 🇵🇾 como uno de los seis países del mundo que consume el 100% de #energíarenovable 

El resto de la lista la conforman Costa Rica, Dinamarca, Noruega, Islandia y Uruguay

https://t.co/4JxiMpVmo8",0,0,2022-06-20 15:41:02
433,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:40:58
434,RT @TeLoCuentoNews: Rechaza que sean instructores de vuelo: Gobierno de #Paraguay vincula a #pilotos del vuelo venezolano-iraní  con el #te…,0,2,2022-06-20 15:39:50
435,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:39:25
436,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:38:42
437,"RT @JahanaPy: 💥Jahana al Cerro 3 kandú⛰️🇵🇾

💥9 y 10 de Julio, acampamos arriba 🏕️🌌

💥Costo 235.000 P/p

💥Salida Shopping Multiplaza 15hs

💥…",0,1,2022-06-20 15:37:55
438,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:37:34
439,Rechaza que sean instructores de vuelo: Gobierno de #Paraguay vincula a #pilotos del vuelo venezolano-iraní  con el #terrorismo https://t.co/60ypg582CL https://t.co/0fEEeYTv62,1,2,2022-06-20 15:36:27
440,RT @AniSisul: Muchas veces hacemos #turismointerno y generamos residuos q podrían ser reciclados ♻️ pero en esa ciudad no hay puntos de rec…,0,4,2022-06-20 15:34:27
441,"Set Nacimiento 🍼👩🏻‍🍼
Almohadita + body recién nacido 
Personalizado 🐻💗

Pedidos 
WhatsApp 0986 350615
https://t.co/Q1Rj2YehZP

#SublimaPrintpy #Babyshower #babygirl #sublimacion #paraguay https://t.co/OkTDVWvZTm",1,0,2022-06-20 15:34:15
442,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:33:56
443,"Muchas veces hacemos #turismointerno y generamos residuos q podrían ser reciclados ♻️ pero en esa ciudad no hay puntos de reciclaje.

Mi recomendación: siempre guarda los residuos y traelos de vuelta hasta la ciudad donde si podes #reciclar ♻️ plástico, cartón, aluminio #paraguay https://t.co/T1D6Ma8SqF",4,4,2022-06-20 15:33:38
444,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:33:25
445,"#Paraguay ratificó en Viena su compromiso en la lucha contra el uso de las TIC con fines delictivos.

🔗https://t.co/Qeux85Zw02 https://t.co/9qkiKvUZQM",0,0,2022-06-20 15:32:10
446,Hola! tambien estoy en facebook. https://t.co/aeKHdxvra0 #Cotizaciones #Paraguay #bot https://t.co/D818YDAMVq,0,0,2022-06-20 15:32:02
447,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:30:27
448,RT @BenucaFilms: Nos da infinita alegría compartir que nuestro próximo estreno #Boreal de Federico Adorno (@adorno_fede) es Selección Ofici…,0,1,2022-06-20 15:29:17
449,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:28:58
450,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:27:47
451,RT @scarvao1: Te invitamos a hablar de #turismo y #desarollo #rural con #Paraguay #Argentina y #Urugay 👇@UNWTO @Senatur_Py,0,3,2022-06-20 15:27:38
452,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:26:27
453,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 15:25:40
454,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:25:24
455,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:24:39
456,"RT @IPParaguay: #DíadelPadre: En #Paraguay existen alrededor de 1.177.000 #padres, de los cuales el 62,6% viven en zonas #urbanas y el 37,4…",0,5,2022-06-20 15:23:34
457,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:22:44
458,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:21:30
459,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:19:58
460,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:19:39
461,"📹 culturalanacion: «Denuncia Orquesta de Cateura: ""Todo era imposición"", madre que denunció a Favio Chávez»

🔗  https://t.co/Ksovghwhly
#Video #Paraguay #Domiplay",0,1,2022-06-20 15:19:13
462,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:18:23
463,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:17:41
464,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:17:22
465,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:16:41
466,RT @elpoliticonews: ✈️ Las autoridades aeronáuticas y de inteligencia de #Chile #Paraguay y #Uruguay han unido esfuerzos de todo tipo para…,0,1,2022-06-20 15:15:07
467,"Encuesta GEO: Efraín supera a Santi por tres puntos y a Velázquez por nueve.
...
@EfrainAlegre @SantiPenap @HVelazquezPy #Política #Paraguay #Elecciones 
https://t.co/jr1Q017hZo",2,1,2022-06-20 15:14:01
468,"Que tengan todos un excelente resto de jornada! 😎
⭐️Queres dibujos personalizados? Pedidos y consultas: (WhatsApp) 0982 436247/guillermoverdun@gmail.com⭐️ #paraguay #terere https://t.co/0IbugjGT8J",0,0,2022-06-20 15:14:00
469,"RT @esperanza_py: Felicitaciones al pueblo de 🇨🇴Colombia, por la lección democrática, por su lucha, por su voluntad de cambio y su solidari…",0,76,2022-06-20 15:13:59
470,"Un claro mensaje nos dejó ayer @patiginzo 

Agradecemos por prenderte siempre a nuestro programa ✨

#nakurutupregunta #uniontv #paraguay #patiginzo #paraguay #creo #feminismo #Motivacion https://t.co/kaODXHi2G5",3,4,2022-06-20 15:13:38
471,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:13:13
472,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 15:12:49
473,"Nos da infinita alegría compartir que nuestro próximo estreno #Boreal de Federico Adorno (@adorno_fede) es Selección Oficial como parte de la Competencia Internacional de Largometrajes en el Festival Internacional BioBioCine 2022 @FIBioBioCine en Chile.

#FIBBC10 #FIBBC #Paraguay https://t.co/DmydM5puqF",1,1,2022-06-20 15:12:31
474,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:10:44
475,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:10:42
476,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 15:10:26
477,#Lunes de anomalías #Junio2022 #Pronosticos #forecast #Lluvias #Tormentas #heladas #suelos #BahiaBlanca #BuenosAires #LaPampa #Cordoba #SantaFe #RioNegro #EntreRios #Corrientes #SanLuis #Mendoza #Chaco #Formosa #Misiones #Salta #Tucuman #Argentina #Uruguay #Paraguay #Brasil https://t.co/vOCTVvk45H,1,1,2022-06-20 15:08:29
478,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:07:32
479,"Opinión: El luguismo invasor. Por @ElMatareyesenpy 
...
#NOVAParguay #Lugo #Política #Paraguay  
https://t.co/4SyFatGf2C",0,0,2022-06-20 15:04:21
480,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:04:03
481,"Masacre de Curuguaty: Domingo Laino expresó su satisfacción por el avance del Caso en la CIDH.
...
#Curuguaty #DomingoLaino #CIDH #Paraguay #NOVAParaguay 
https://t.co/2yu4T1Z8Kn",0,0,2022-06-20 15:03:19
482,En #Paraguay existen candidatos que ponen primero a la Patria y a la Familia!! Es momento de votar x la calidad política!! https://t.co/5bQpJjMGGA,0,0,2022-06-20 15:02:13
483,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:02:08
484,RT @scarvao1: Te invitamos a hablar de #turismo y #desarollo #rural con #Paraguay #Argentina y #Urugay 👇@UNWTO @Senatur_Py,0,3,2022-06-20 15:00:37
485,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 15:00:13
486,"Todo lo que debes saber de esta sede del Mundial #Qatar2022

https://t.co/LyOmei7ILM 

#Brasil #Venezuela #Colombia #Ecuador #Perú #Bolivia #Chile #Uruguay #Paraguay #Argentina #México #usa #ElSalvador #FIFA https://t.co/VygjR5J0jp",0,0,2022-06-20 15:00:03
487,"✈️ Las autoridades aeronáuticas y de inteligencia de #Chile #Paraguay y #Uruguay han unido esfuerzos de todo tipo para tratar de desenmascarar la trama del avión de la aerolínea venezolana #Emtrasur

Ingresa para más información 👉 https://t.co/tMmqBdmQFN",1,1,2022-06-20 15:00:01
488,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:59:09
489,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:58:35
490,Te invitamos a hablar de #turismo y #desarollo #rural con #Paraguay #Argentina y #Urugay 👇@UNWTO @Senatur_Py https://t.co/KeBVZ2xtom,8,3,2022-06-20 14:57:40
491,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:56:40
492,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:56:07
493,"#Paraguay Agenda con propuestas concretas de políticas públicas para los gobiernos y Movimientos Sociales. Propuesta pospandemia: El caso paraguayo

https://t.co/Rtp4suGVgs",3,1,2022-06-20 14:55:03
494,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 14:54:58
495,"Avión venezolano: en #Paraguay dudan de la identidad del piloto.
https://t.co/OBl3itHY3H",1,1,2022-06-20 14:54:51
496,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:54:47
497,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:53:21
498,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:52:35
499,"RT @CottoOrioneFem: 🇺🇾 Del 17 al 19 de junio se desarrolló, en #BuenosAires, el primer encuentro de jóvenes orionitas de la Provincia #Nues…",0,2,2022-06-20 14:52:17
500,"RT @silvana_abdo: ¡Feliz día a todos los papás del 🇵🇾! Quienes dejan un legado de amor y protección a sus hijos, que dura toda la vida.

#D…",0,17,2022-06-20 14:50:45
501,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:49:41
502,"🇺🇾 Del 17 al 19 de junio se desarrolló, en #BuenosAires, el primer encuentro de jóvenes orionitas de la Provincia #NuestraSeñoraDeGuadalupe, que contó con la participación de chicos y chicas de las distintas obras de #Argentina, #Chile, #Paraguay, #Perú y #Uruguay. @HnasDonOrione https://t.co/YJ5I7saZ1L",4,2,2022-06-20 14:47:42
503,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:47:38
504,RT @mreparaguay: #Paraguay ratificó en Viena su compromiso en la lucha contra la Utilización de las Tecnologías de la Información y las Com…,0,2,2022-06-20 14:46:33
505,Hola! tambien estoy en Telegram. https://t.co/RH44hdAdND #Cotizaciones #Paraguay #bot https://t.co/x7Hoc9mXC1,0,0,2022-06-20 14:42:02
506,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:40:25
507,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:39:38
508,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:39:23
509,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:35:46
510,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:35:08
511,@Ricardo_Arjona Con la.camisera puesta para incluirnos en tu futuro #Paraguay te espera con los brazos abiertos 13/08 nuestra cita!😍 #ArjonaParaguayFc,0,0,2022-06-20 14:34:06
512,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:33:08
513,Hola! tambien estoy en facebook. https://t.co/aeKHdxvra0 #Cotizaciones #Paraguay #bot https://t.co/Xkqed7mSco,0,0,2022-06-20 14:32:01
514,"RT @EnioDaza: Quedan #Uruguay, #Paraguay y #Ecuador que deberian recibir apoyo de grupos hispanistas y de #Derecha y demas autenticas #Dere…",0,1,2022-06-20 14:31:10
515,"#InternacionalesTN | Asesinan a tiros al exdirector de la prisión más grande y peligrosa de Paraguay

https://t.co/aye4EHhMl8
#Telenoticias #Telesistema11 #Asesinan #Exdirector #Paraguay #Prisión",1,0,2022-06-20 14:30:33
516,"RT @laguiaformulera: 🎥 Los mejores momentos de la CARRERAZA de @JoshuaDuerksen1 🇵🇾 hoy en Zandvoort en la @FRegionalAlpine 

#FRECA #joshua…",0,47,2022-06-20 14:30:19
517,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:28:14
518,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 14:27:34
519,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:25:34
520,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:25:19
521,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:25:18
522,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:25:01
523,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:22:34
524,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 14:22:09
525,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:18:01
526,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:17:05
527,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:14:57
528,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 14:12:36
529,"RT @esperanza_py: Felicitaciones al pueblo de 🇨🇴Colombia, por la lección democrática, por su lucha, por su voluntad de cambio y su solidari…",0,76,2022-06-20 14:11:45
530,@InformatePy1 hay que rajar al #partido #vermelho la @ANRParaguay está matando al #Paraguay,1,0,2022-06-20 14:11:04
531,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:10:15
532,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 14:09:33
533,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:08:25
534,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 14:08:13
535,"RT @laguiaformulera: 🎥 Los mejores momentos de la CARRERAZA de @JoshuaDuerksen1 🇵🇾 hoy en Zandvoort en la @FRegionalAlpine 

#FRECA #joshua…",0,47,2022-06-20 14:06:20
536,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 14:05:50
537,"RT @SirenasdelGol: #SanLorenzo #Central 
CAMPEONATO FEMENINO DE LA LIGA SANLORENZANA DE FÚTBOL
Serie B #Fecha4
*General Díaz 3️⃣ vs Barrio…",0,1,2022-06-20 14:02:18
538,"💥Jahana al Cerro 3 kandú⛰️🇵🇾

💥9 y 10 de Julio, acampamos arriba 🏕️🌌

💥Costo 235.000 P/p

💥Salida Shopping Multiplaza 15hs

💥Info 0991241000 👇🏻directo al WhatsApp https://t.co/vg8eqWN4tA 

💥 #jahanapy #paraguay #cerrospy #cerro3kandu #escalar #viajespy #naturaleza #travel https://t.co/Q2YBBCJvz2",2,1,2022-06-20 14:00:52
539,"APS participa en las reuniones sobre LEY DE AGUAS.

https://t.co/JQRKFCIRLR

#leydeaguas #MADES #Paraguay",0,0,2022-06-20 14:00:15
540,"👏👏👏 #QueOrgullo

🙌¡A pura emoción! Así recibieron a Nahiara Chavarria, la patinadora de #Roca que compitió en #Paraguay y logró el puesto N° 7 en la Copa Continental.

Mirá 👇 https://t.co/aE4v2BJaRF",0,0,2022-06-20 14:00:10
541,"RT @marcialgalaxio: @giovannilarosa0 Perdón??? Por qué nunca recuerdan al #Paraguay???
Si existe un bastión anticomunista en América, ése e…",0,7,2022-06-20 13:59:36
542,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:59:18
543,La nueva Sinaloa #Paraguay https://t.co/yEpAcJhc5B,0,0,2022-06-20 13:59:14
544,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 13:58:59
545,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:57:52
546,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:56:00
547,"Que lastima que no vi este twitter ayer, lo u hubiera compartido a las 00:01 del 19 Junio día en que se celebró el Día del Padre en #Paraguay https://t.co/2tLj1beI9K",0,0,2022-06-20 13:55:52
548,"RT @marcialgalaxio: @giovannilarosa0 Perdón??? Por qué nunca recuerdan al #Paraguay???
Si existe un bastión anticomunista en América, ése e…",0,7,2022-06-20 13:55:04
549,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 13:53:52
550,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 13:53:27
551,Las Portadas de los diarios de #Paraguay luego de la solida victoria de #Olimpia sobre Resistencia ayer en Para 1 https://t.co/AxfxLgp5Fk,0,0,2022-06-20 13:53:26
552,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:53:02
553,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:52:07
554,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 13:51:32
555,"#Paraguay ratificó en Viena su compromiso en la lucha contra la Utilización de las Tecnologías de la Información y las Comunicaciones con Fines Delictivos, establecido por resolución 74/247 de la Asamblea General de las Naciones Unidas.
➡️ https://t.co/4hGLMkI6jL https://t.co/kmPfxWVepr",4,2,2022-06-20 13:50:40
556,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:48:47
557,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:48:27
558,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:47:58
559,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 13:45:11
560,"RT @RalloFatima: Felicidades PRESIDENTE PETRO, así le tendrán q llamar mercenarios de la mala información. SEÑOR PRESIDENTE! VIVA COLOMBIA!…",0,10,2022-06-20 13:44:31
561,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,179,2022-06-20 13:44:23
562,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 13:44:03
563,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:43:41
564,RT @UNOPS_es: #Paraguay: Un proyecto de huertas familiares está ayudando a mejorar la seguridad alimentaria y a empoderar económicamente a…,0,159,2022-06-20 13:43:18
565,"RT @madeleintlSUR: De esto no quedó ni polvo cósmico, del llamado “Grupo de Lima” creado por #EEUU como una coalición geopolítica regional…",0,110,2022-06-20 13:42:57
